Species,Subspecies,Hybrid,MorphogroupID,SpeciesID,SubspeciesID,Clade2012,SpecimenID,HerbariumSheetID,Family,Species_Full_Name,Country,Fst_political,Snd_political,Locality,Habitat,Elevation,Latitude,LatitudeDeg,LatitudeMin,LatitudeSec,LatitudeNS,Longitude,LongitudeDeg,LongitudeMin,LongitudeSec,LongitudeEW,Collector,CollectorNumber,CollectionDate,DeterminedBy,SpecimenData,OlderLabelsData,Notes,DNA,TYPE,MO,NY,F,US,UC,RSA,GH,L,K,E,GOET,BR,LIL,CORD,CTES,SP,RB,REU,ANDES,SPF,CONC,SI,MOL,LPB,USZ
E. farinacea,jordanensis,0,6,30,2,G,GH25426,UC1387349,Escalloniaceae,Escallonia farinacea var. jordanensis (Sleumer) Sleumer,Brazil,Parana,Pirai do Sul,Joaquim Murtinho,Beira da escarpa devoniana,1060,-24.40972222,24,24,35,S,-49.85888889,49,51,32,W,"G. Hatschbach, O. Guimaraes",25426,10/17/70,G. Hatschbach 1972,"Arbusto 1 m, flor alva. Matinha",,Brownish leaves; DNA? Not shiny adaxial leaf surfaces,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,
E. farinacea,jordanensis,0,6,30,2,G,GH17979,L163,Escalloniaceae,Escallonia farinacea var. jordanensis (Sleumer) Sleumer,Brazil,Parana,Ponta Grossa,Passo do Pupo,Orla do capão,1030,-25.13333333,25,8,,S,-49.96666667,49,58,,W,G. Hatschbach,17979,12/4/67,Sleumer 1968,"Arbusto 1.5 m, flor alva",,"Brownish leaves; DNA? More ellipitic shape of leaves; spcm from F has shiny adaxial surface of leaves, spcms from L and UC do not!!",0,0,,,1,,1,,,1,,,,,,,,,,,,,,,,,
E. farinacea,jordanensis,0,6,30,2,G,GH18054,UC1360568,Escalloniaceae,Escallonia farinacea var. jordanensis (Sleumer) Sleumer,Brazil,Parana,Rio Branco do Sul,Curiola,Campo pedregoso da encosta de morro,950,-25.07444444,25,4,28,S,-49.39916667,49,23,57,W,G. Hatschbach,18054,12/7/67,Sleumer 1968,"Arbusto 1.5 m, flor alva",,"Leaves look larger than in other spcms, flowers do too",0,0,,,,,1,,,1,,,,,,,1,,,,,,,,,,
E. farinacea,jordanensis,0,6,30,2,G,WP152,MOUNM_WP152,Escalloniaceae,Escallonia farinacea var. jordanensis (Sleumer) Sleumer,Brazil,Sao Paulo,Campos do Jordao,"Serra da Mantiquiera, estrada para pico Itapeva, +/- 2 km antes do Pico","Campo aberto altamente modificado pelas atividades humana. Perto de uma pequena mata ciliar. Courrendo com outras plantas: Myrtaceae, Poaceae, Asteraceae",1796,-22.76136111,22,45,40.9,S,-45.54916667,45,32,57,W,"W.A.A. Pires, F. Zapata",152,3/27/08,F. Zapata 2008,"Arbusto 1 m, frutos maduros",,Locality of  typical farinaceae jordanensis!,1,0,1,,,,,,,,,,,,,,,,,,,1,,,,,
E. florida,NA,0,7,10,0,F,OZ2302,L172,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Biobio,Los Angeles,"Sierra de Polcura, Laguna del Laja",,2000,-37.28305556,37,16,59,S,-71.71666667,71,43,,W,O. Zöllner,2302,2/1/68,Sleumer 1968,"Hohe Büsche über und über mit weissen Blüten bedeckt, an quelligen Standorten [High bushes covered with white blooms, at locations quelligen]",,"Very disctinctive, healthy spcm, many well developed inflorescences, full of flowers, very few leaves green.  Flat disk.  Serrations of leaves are quite distant one from the other.",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,EPIII64,L174A,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Biobio,Los Angeles,Andes de Antuco,Lecho pedregoso del Rio Rucué,1200,-37.3,37,18,,S,-71.95,71,57,,W,E. Poeppig,III64,,Sleumer 1968,,,ISOTYPE. Inflorescence clearly not fully developed!! I did not measure it beacuase it would add some fake variation. Serrations of leaves are quite distant one from the other.,0,1,,,,,,,,0,,,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,PB479,E9935,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Biobio,Biobio,New logging road west of Parque Nacional Laguna de la Laja,Temperate rainforest with Nothofagus procera and Saxegothaeca conspicua,1150,-37.3975,37,23,51,S,-71.49416667,71,29,39,W,"P. Brownless, M.F. Gardner, H.S. Maxwell, R. Rozzi",479,2/27/96,F. Zapata 2007,"Shrub to 2 m, sparsely brnached",E. virgata,Green leaves!! DNA? Only 3 petal!!! BE CAREFUL.  Leaves and overall appearance look like E. florida. Inflorescence in fruit and not branched. Serrations of leaves are quite distant one from the other.,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,MG5549,E70456,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Biobio,Nitrao,6 Km NE od village towards Trapatrapa,Seasonally flooded margins of large river,1040,-37.71666667,37,43,,S,-71.21666667,71,13,,W,"M.F. Gardner, S.G. Knees",5549,2/17/93,F. Zapata 2007,"Evergreen shrub to 90 cm, flowers white",E. virgata,Green leaves!! DNA? Mostly in fruit with few flowers,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,PB835,E182582,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Malleco,"Angol, road to Maitenrehue, property of Pitrufquen (Forestal MININCO). First Pitavia sample site","Small wet quebrada with recently burnt native forest remnant.  Associated species include Luma apicaulata, E. virgata",624,-37.6095,37,36,34.2,S,-72.7745,72,46,28.2,W,"P. Brownless, M.F. Gardner, P. Hechenleitner, A. Lovett, M. Hollingsworth, C. Martinez, P. Thomas-Darwin Chilean Initiative (2002-2005)",835,1/22/04,F. Zapata 2007,Erect evergreen shrub to 75 cm tall. Flowers white,E. virgata,"Green leaves!! DNA? Leaves look a little bit different from other spcms of this mpgr, however the petals look very similar.  The collection site is in the cordillera de la Costa…maybe not E. florida??",0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,PB838,E182579,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Malleco,"Angol, road to Maitenrehue, property of Pitrufquen (Forestal MININCO). First Pitavia sample site","Small wet quebrada with recently burnt native forest remnant.  Associated species include Luma apicaulata, E. virgata",624,-37.60944444,37,36,34,S,-72.77444444,72,46,28,W,"P. Brownless, M.F. Gardner, P. Hechenleitner, A. Lovett, M. Hollingsworth, C. Martinez, P. Thomas-Darwin Chilean Initiative (2002-2005)",838,1/22/04,F. Zapata 2007,Erect evergreen shrub to 75 cm tall. Flowers white,E. virgata,"Green leaves!! DNA? Leaves look a little bit different from other spcms of this mpgr (some very wide!), however the petals look very similar.  The collection site is in the cordillera de la Costa…maybe not E. florida??",0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,MG4975,E70506,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Malleco,12 KM west of Angol on road to Piedra del Aguila,Rejuvenating Valdivian forest dominated by Nothofagus obliqua,800,-37.78333333,37,47,,S,-72.81666667,72,49,,W,"M.F. Gardner, C.N. Page",4975,2/10/92,F. Zapata 2007,"Evergreen shrub to 2 m, flowers white, calyx tinged red","E. leucantha, P.E. Barres 1992",Green leaves!! DNA? Leaves a bit larger than in the other spcms of this mpgr.  Also it was collected in Angol (Cordillera de la Costa).  Maybe not E. florida?? Leaves are definiteively elliptical and petal look very E. florida,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,GM2701,GH_GM2701,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Cautin,"Curacautin, Termas Rio Blanco",,1150,-38.54722222,38,32,50,S,-71.67722222,71,40,38,W,G. Montero,2701,2/15/36,F. Zapata 2007,,"E. virgata; E. florida, C.W. Hamilton 1999","Overdried, brown. Clearly a young inflorescence.",0,0,,,,,,,1,,,,,,,,,,,,,,,,,,
E. florida,NA,0,7,10,0,F,FZ431,MOUNM_FZ431,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautin, Termas Rio Blanco, subiendo por el lecho del río en el márgen izquierdo","Bosque nativo con Nothofagus, Araucaria, Calceolaria, diferentes Asteraceae, Chusquea.  Suelo rocoso, húmedo.",1055,-38.57694444,38,34,37,S,-71.62888889,71,37,44,W,"F. Zapata, S. Sede",431,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas largas (ca. 2m) decumbentes; flores blancas. Había varias polillas visitando las flores.",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ438,MOUNM_FZ438,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautin, Termas Rio Blanco, subiendo por el lecho del río en el márgen izquierdo","Bosque nativo con Nothofagus, Araucaria, Calceolaria, diferentes Asteraceae, Chusquea.  Suelo rocoso, húmedo.",1164,-38.57777778,38,34,40,S,-71.62277778,71,37,22,W,"F. Zapata, S. Sede",438,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca. 2 m) decumbentes; flores roasadas.  Formando un parche de individuos con esta morfología, solamente a esta altura y en este lugar; más abajo solo hay la forma más típica de E. florida (de flores blancas) y más arriba E. alpina.  Las hojas son más anchasque la típica E. florida y las flores son rosadas.  Podría ser un híbrido entre estas especies? una variante ecológica? Había abejas visitando las flores",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ429,MO6294769,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1049,-38.57694444,38,34,37,S,-71.62888889,71,37,44,W,"F. Zapata, S. Sede",429,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca. 2 m) decumbentes; botones florales blancos",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ430,MO6294770,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1055,-38.57694444,38,34,37,S,-71.62902778,71,37,44.5,W,"F. Zapata, S. Sede",430,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca. 2 m) decumbentes; botones florales blancos",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ432,MO6294771,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1070,-38.5775,38,34,39,S,-71.62583333,71,37,33,W,"F. Zapata, S. Sede",432,1/24/08,F. Zapata 2008,"Arbusto 1.5 m, muy ramificado, ramas muy largas decumbentes, flores blancas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ433,MO6294772,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1070,-38.5775,38,34,39,S,-71.62597222,71,37,33.5,W,"F. Zapata, S. Sede",433,1/24/08,F. Zapata 2008,"Arbusto 1.5 m, muy ramificado, ramas muy largas decumbentes, flores blancas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ434,MO6294773,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1100,-38.57722222,38,34,38,S,-71.62555556,71,37,32,W,"F. Zapata, S. Sede",434,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas decumbentes, flores blancas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ435,MO6294775,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Formando un parche de E. florida. Había polillas visitando las flores",1121,-38.57722222,38,34,38,S,-71.62361111,71,37,25,W,"F. Zapata, S. Sede",435,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores blancas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ436,MO6294774,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1149,-38.5775,38,34,39,S,-71.62277778,71,37,22,W,"F. Zapata, S. Sede",436,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ437,MO6294776,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde del bosque que da hacia el rio. Suelo rocoso, húmedo. Había polillas visitando las flores",1149,-38.5775,38,34,39,S,-71.62291667,71,37,22.5,W,"F. Zapata, S. Sede",437,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ448,MO6294765,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Solo crece en este sitio, un poco mas arriba de los individuos de la típica E florida de flor blanca y a junto a los individuos de E alpina (FZ440447). El solo es el mismo en toda la zona, rocoso y húmedo. La flora asociada es un bosque de Nothofagus con Chusquea, Calceiolaria, y Asteraceae. En la parte mas alta del bosque hay Araucaria y Puya. Hbai abejas visitando las flores",1156,-38.57777778,38,34,40,S,-71.62222222,71,37,20,W,"F. Zapata, S. Sede",448,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ449,MO6294763,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Solo crece en este sitio, un poco mas arriba de los individuos de la típica E florida de flor blanca y a junto a los individuos de E alpina (FZ440447). El solo es el mismo en toda la zona, rocoso y húmedo. La flora asociada es un bosque de Nothofagus con Chusquea, Calceiolaria, y Asteraceae. En la parte mas alta del bosque hay Araucaria y Puya. Hbai abejas visitando las flores",1156,-38.57777778,38,34,40,S,-71.62236111,71,37,20.5,W,"F. Zapata, S. Sede",449,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ450,MO6294764,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Solo crece en este sitio, un poco mas arriba de los individuos de la típica E florida de flor blanca y a junto a los individuos de E alpina (FZ440447). El solo es el mismo en toda la zona, rocoso y húmedo. La flora asociada es un bosque de Nothofagus con Chusquea, Calceiolaria, y Asteraceae. En la parte mas alta del bosque hay Araucaria y Puya. Hbai abejas visitando las flores",1156,-38.57791667,38,34,40.5,S,-71.62222222,71,37,20,W,"F. Zapata, S. Sede",450,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ451,MO6294768,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Solo crece en este sitio, un poco mas arriba de los individuos de la típica E florida de flor blanca y a junto a los individuos de E alpina (FZ440447). El solo es el mismo en toda la zona, rocoso y húmedo. La flora asociada es un bosque de Nothofagus con Chusquea, Calceiolaria, y Asteraceae. En la parte mas alta del bosque hay Araucaria y Puya. Hbai abejas visitando las flores",1156,-38.57777778,38,34,40,S,-71.6225,71,37,21,W,"F. Zapata, S. Sede",451,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ452,MO6294766,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Solo crece en este sitio, un poco mas arriba de los individuos de la típica E florida de flor blanca y a junto a los individuos de E alpina (FZ440447). El solo es el mismo en toda la zona, rocoso y húmedo. La flora asociada es un bosque de Nothofagus con Chusquea, Calceiolaria, y Asteraceae. En la parte mas alta del bosque hay Araucaria y Puya. Hbai abejas visitando las flores",1156,-38.57777778,38,34,40,S,-71.62263889,71,37,21.5,W,"F. Zapata, S. Sede",452,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes, flores rosadas. Formando un parche de individuos con esta morfología solo a esta altura y en este lugar; mas abajo solo la típica forma de E. Florida, mas arriba E. alpina. Las hojas son mas anchas que la tipica E florida y las flores son rosadas. Podria ser un híbrido entre estas especies? Una variante ecologica?",,HYBRID?,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. florida,NA,0,7,10,0,F,FZ453,MO6294767,Escalloniaceae,Escallonia florida Poepp. ex DC.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco, subiendo por el lecho del rio","Bosque nativo con Nothofagus, Calceolaria, Asteraceae, Chusquea. En el borde izquierdo (subiendo) del bosque que da hacia el rio. Suelo rocoso, húmedo. Había varias polillas pequeñas visitando las flores",1114,-38.57722222,38,34,38,S,-71.62333333,71,37,24,W,"F. Zapata, S. Sede",453,1/24/08,F. Zapata 2008,"Arbusto 2 m, muy ramificado, ramas muy largas (ca 2 m) decumbentes; flores blancas con cáliz rojo muy oscuro. Este individuo estaba en la parte mas alta del limite de la forma típica de E florida antes de empezar los individuos de flores rosadas con forma intermedia con E alpina",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. gayana,NA,0,9,32,0,V,CSs.n.,MO2186824,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Temuco,Near Temuco,,270,-38.71888889,38,43,8,S,-72.585,72,35,6,W,Sargent,s.n.,1/15/06,C.W. Hamilton 1999,Tree 20 inches,"E.paniculata, ?; E.aff.virgata, R.Liesner 1977",,0,0,1,,,,,,1,,,,,,,,,,,,,,,,,,
E. gayana,NA,0,9,32,0,V,S10863,UC1177653,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Malleco,"Camino Lautaro-Curacautin, ca. 25 km de Lautaro",,350,-38.43333333,38,26,,S,-72.21666667,72,13,,W,"Sparre, Constance",10863,3/23/54,Sleumer 1968,,E. gayana Sparre 1954,"Very old, very dry, few flowers, leaves of different sizes.  Glands on margins of leaves. Leaves, pedicels and ovaries covered with some kind of wax.",0,0,,,,,1,,,,,,,,,,,,,,,,,,,,
E. gayana,NA,0,9,32,0,V,PB904,E182584,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Malleco,"Curacautin, road from Curacautin to Parque Nacional",Roadside shrubby vegetation,800,-38.46666667,38,28,,S,-71.71666667,71,43,,W,"P. Brownless, M.F. Gardner, P. Hechenleitner, A. Lovett, M. Hollingsworth, C. Martinez, P. Thomas-Darwin Chilean Initiative (2002-2005)",904,1/24/04,F. Zapata 2007,"Tall shrub to 3 m tall, flowers pure white",,Green leaves!! DNA? Margin of calyx lobes with glands.,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. gayana,NA,0,9,32,0,V,SE293,NY_SE293,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Temuco,,Forest,300,-38.71666667,38,43,,S,-72.58333333,72,35,,W,S. Elliot,293,12/1/03,Sleumer 1968,Shrub common,Berberis? Escallonia sp.,Brownish leaves and old.  Clearly with an underdeveloped inflorescence.,0,0,,1,,,,,,,,1,,,,,,,,,,,,,,,
E. gayana,NA,0,9,32,0,V,APs.n.,L173,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Cautin,Pitrufquen,,100,-38.98333333,38,59,,S,-72.56666667,72,34,,W,A. Pfister,s.n.,1/26/38,Sleumer 1968,,,"Old, overdried.  Clearly the young branches have very young leaves, not completely developed, therefore the shape is a bit odd and the serrations too.  I just measured one leaf to avoid introducing false variation.",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. gayana,NA,0,9,32,0,V,HEs.n.,K51,Escalloniaceae,Escallonia gayana Acevedo & Kausel,Chile,Araucania,Tolten,Tolten forest,,170,-39.2,39,12,,S,-73.1,73,6,,W,H.J. Elwes,s.n.,1/10/02,Sleumer 1968,Discus puvinatus,,"Very old, very dry, leaves of different sizes.",0,0,,,,,,,,,1,,,,,,,,,,,,,,,,
